-9.935153e+00 1.000000e+00
-9.878543e+00 1.000000e+00
-9.821932e+00 1.000000e+00
-9.765322e+00 1.000000e+00
-9.708711e+00 1.000000e+00
-9.652101e+00 1.000000e+00
-9.595490e+00 1.000000e+00
-9.538880e+00 1.000000e+00
-9.482269e+00 1.000000e+00
-9.425658e+00 1.000000e+00
-9.369048e+00 1.000000e+00
-9.312437e+00 1.000000e+00
-9.255827e+00 1.000000e+00
-9.199216e+00 1.000000e+00
-9.142606e+00 1.000000e+00
-9.085995e+00 1.000000e+00
-9.029384e+00 1.000000e+00
-8.972774e+00 1.000000e+00
-8.916163e+00 1.000000e+00
-8.859553e+00 1.000000e+00
-8.802942e+00 1.000000e+00
-8.746332e+00 1.000000e+00
-8.689721e+00 1.000000e+00
-8.633111e+00 1.000000e+00
-8.576500e+00 1.000000e+00
-8.519889e+00 1.000000e+00
-8.463279e+00 1.000000e+00
-8.406668e+00 1.000000e+00
-8.350058e+00 1.000000e+00
-8.293447e+00 1.000000e+00
-8.236837e+00 1.000000e+00
-8.180226e+00 1.000000e+00
-8.123616e+00 1.000000e+00
-8.067005e+00 1.000000e+00
-8.010394e+00 1.000000e+00
-7.953784e+00 1.000000e+00
-7.897173e+00 1.000000e+00
-7.840563e+00 1.000000e+00
-7.783952e+00 1.000000e+00
-7.727342e+00 1.000000e+00
-7.670731e+00 1.000000e+00
-7.614120e+00 1.000000e+00
-7.557510e+00 1.000000e+00
-7.500899e+00 1.000000e+00
-7.444289e+00 1.000000e+00
-7.387678e+00 1.000000e+00
-7.331068e+00 1.000000e+00
-7.274457e+00 1.000000e+00
-7.217847e+00 1.000000e+00
-7.161236e+00 1.000000e+00
-7.104625e+00 1.000000e+00
-7.048015e+00 1.000000e+00
-6.991404e+00 1.000000e+00
-6.934794e+00 1.000000e+00
-6.878183e+00 1.000000e+00
-6.821573e+00 1.000000e+00
-6.764962e+00 1.000000e+00
-6.708351e+00 1.000000e+00
-6.651741e+00 1.000000e+00
-6.595130e+00 1.000000e+00
-6.538520e+00 1.000000e+00
-6.481909e+00 1.000000e+00
-6.425299e+00 1.000000e+00
-6.368688e+00 1.000000e+00
-6.312078e+00 1.000000e+00
-6.255467e+00 1.000000e+00
-6.198856e+00 1.000000e+00
-6.142246e+00 1.000000e+00
-6.085635e+00 1.000000e+00
-6.029025e+00 1.000000e+00
-5.972414e+00 1.000000e+00
-5.915804e+00 1.000000e+00
-5.859193e+00 1.000000e+00
-5.802583e+00 1.000000e+00
-5.745972e+00 1.000000e+00
-5.689361e+00 1.000000e+00
-5.632751e+00 1.000000e+00
-5.576140e+00 1.000000e+00
-5.519530e+00 1.000000e+00
-5.462919e+00 1.000000e+00
-5.406309e+00 1.000000e+00
-5.349698e+00 1.000000e+00
-5.293087e+00 1.000000e+00
-5.236477e+00 1.000000e+00
-5.179866e+00 1.000000e+00
-5.123256e+00 1.000000e+00
-5.066645e+00 1.000000e+00
-5.010035e+00 1.000000e+00
-4.953424e+00 1.000000e+00
-4.896814e+00 1.000000e+00
-4.840203e+00 1.000000e+00
-4.783592e+00 1.000000e+00
-4.726982e+00 1.000000e+00
-4.670371e+00 1.000000e+00
-4.613761e+00 1.000001e+00
-4.557150e+00 1.000001e+00
-4.500540e+00 1.000001e+00
-4.443929e+00 1.000001e+00
-4.387318e+00 1.000001e+00
-4.330708e+00 1.000001e+00
-4.274097e+00 1.000001e+00
-4.217487e+00 1.000001e+00
-4.160876e+00 1.000002e+00
-4.104266e+00 1.000002e+00
-4.047655e+00 1.000002e+00
-3.991045e+00 1.000002e+00
-3.934434e+00 1.000003e+00
-3.877823e+00 1.000003e+00
-3.821213e+00 1.000004e+00
-3.764602e+00 1.000004e+00
-3.707992e+00 1.000005e+00
-3.651381e+00 1.000005e+00
-3.594771e+00 1.000006e+00
-3.538160e+00 1.000007e+00
-3.481550e+00 1.000007e+00
-3.424939e+00 1.000008e+00
-3.368328e+00 1.000009e+00
-3.311718e+00 1.000011e+00
-3.255107e+00 1.000012e+00
-3.198497e+00 1.000013e+00
-3.141886e+00 1.000015e+00
-3.085276e+00 1.000016e+00
-3.028665e+00 1.000018e+00
-2.972054e+00 1.000020e+00
-2.915444e+00 1.000022e+00
-2.858833e+00 1.000024e+00
-2.802223e+00 1.000027e+00
-2.745612e+00 1.000029e+00
-2.689002e+00 1.000032e+00
-2.632391e+00 1.000035e+00
-2.575781e+00 1.000038e+00
-2.519170e+00 1.000041e+00
-2.462559e+00 1.000045e+00
-2.405949e+00 1.000048e+00
-2.349338e+00 1.000052e+00
-2.292728e+00 1.000056e+00
-2.236117e+00 1.000059e+00
-2.179507e+00 1.000063e+00
-2.122896e+00 1.000067e+00
-2.066285e+00 1.000071e+00
-2.009675e+00 1.000075e+00
-1.953064e+00 1.000078e+00
-1.896454e+00 1.000082e+00
-1.839843e+00 1.000085e+00
-1.783233e+00 1.000087e+00
-1.726622e+00 1.000089e+00
-1.670012e+00 1.000090e+00
-1.613401e+00 1.000090e+00
-1.556790e+00 1.000088e+00
-1.500180e+00 1.000086e+00
-1.443569e+00 1.000081e+00
-1.386959e+00 1.000075e+00
-1.330348e+00 1.000067e+00
-1.273738e+00 1.000056e+00
-1.217127e+00 1.000042e+00
-1.160517e+00 1.000024e+00
-1.103906e+00 1.000002e+00
-1.047295e+00 9.999761e-01
-9.906848e-01 9.999447e-01
-9.340743e-01 9.999076e-01
-8.774637e-01 9.998640e-01
-8.208531e-01 9.998129e-01
-7.642426e-01 9.997537e-01
-7.076320e-01 9.996853e-01
-6.510215e-01 9.996066e-01
-5.944109e-01 9.995165e-01
-5.378003e-01 9.994138e-01
-4.811898e-01 9.992970e-01
-4.245792e-01 9.991648e-01
-3.679686e-01 9.990156e-01
-3.113581e-01 9.988475e-01
-2.547475e-01 9.986588e-01
-1.981370e-01 9.984474e-01
-1.415264e-01 9.982111e-01
-8.491584e-02 9.979477e-01
-2.830528e-02 9.976545e-01
2.830528e-02 9.973289e-01
8.491584e-02 9.969679e-01
1.415264e-01 9.965685e-01
1.981370e-01 9.961272e-01
2.547475e-01 9.956405e-01
3.113581e-01 9.951045e-01
3.679686e-01 9.945151e-01
4.245792e-01 9.938679e-01
4.811898e-01 9.931583e-01
5.378003e-01 9.923812e-01
5.944109e-01 9.915313e-01
6.510215e-01 9.906030e-01
7.076320e-01 9.895901e-01
7.642426e-01 9.884864e-01
8.208531e-01 9.872851e-01
8.774637e-01 9.859789e-01
9.340743e-01 9.845602e-01
9.906848e-01 9.830210e-01
1.047295e+00 9.813528e-01
1.103906e+00 9.795465e-01
1.160517e+00 9.775928e-01
1.217127e+00 9.754817e-01
1.273738e+00 9.732026e-01
1.330348e+00 9.707447e-01
